name,type,value,date
Delta Air Lines Inc.,airport,58284,"2005-07	"
Delta Air Lines Inc.,airport,58111,"2005-08	"
Delta Air Lines Inc.,airport,49866,"2005-09	"
Delta Air Lines Inc.,airport,51441,"2005-10	"
Delta Air Lines Inc.,airport,47747,"2005-11	"
Delta Air Lines Inc.,airport,45433,"2005-12	"
Delta Air Lines Inc.,airport,44778,"2006-01	"
Delta Air Lines Inc.,airport,40282,"2006-02	"
Delta Air Lines Inc.,airport,45718,"2006-03	"
Delta Air Lines Inc.,airport,42835,"2006-04	"
Delta Air Lines Inc.,airport,41827,"2006-05	"
Delta Air Lines Inc.,airport,41983,"2006-06	"
Delta Air Lines Inc.,airport,42809,"2006-07	"
Delta Air Lines Inc.,airport,43207,"2006-08	"
Delta Air Lines Inc.,airport,39867,"2006-09	"
Delta Air Lines Inc.,airport,42100,"2006-10	"
Delta Air Lines Inc.,airport,40492,"2006-11	"
Delta Air Lines Inc.,airport,40188,"2006-12	"
Delta Air Lines Inc.,airport,39276,"2007-01	"
Delta Air Lines Inc.,airport,35710,"2007-02	"
Delta Air Lines Inc.,airport,41179,"2007-03	"
Delta Air Lines Inc.,airport,38744,"2007-04	"
Delta Air Lines Inc.,airport,38747,"2007-05	"
Delta Air Lines Inc.,airport,40200,"2007-06	"
Delta Air Lines Inc.,airport,41606,"2007-07	"
Delta Air Lines Inc.,airport,41763,"2007-08	"
Delta Air Lines Inc.,airport,38815,"2007-09	"
Delta Air Lines Inc.,airport,41345,"2007-10	"
Delta Air Lines Inc.,airport,39381,"2007-11	"
Delta Air Lines Inc.,airport,39123,"2007-12	"
Delta Air Lines Inc.,airport,38256,"2008-01	"
Delta Air Lines Inc.,airport,36275,"2008-02	"
Delta Air Lines Inc.,airport,39829,"2008-03	"
Delta Air Lines Inc.,airport,37049,"2008-04	"
Delta Air Lines Inc.,airport,36349,"2008-05	"
Delta Air Lines Inc.,airport,37844,"2008-06	"
Delta Air Lines Inc.,airport,39335,"2008-07	"
Delta Air Lines Inc.,airport,38173,"2008-08	"
Delta Air Lines Inc.,airport,36304,"2008-09	"
Delta Air Lines Inc.,airport,38645,"2008-10	"
Delta Air Lines Inc.,airport,36939,"2008-11	"
Eastern Air Lines Inc.,airport,36863,"1987-12	"
Eastern Air Lines Inc.,airport,37632,"1988-01	"
Eastern Air Lines Inc.,airport,34791,"1988-02	"
Eastern Air Lines Inc.,airport,37328,"1988-03	"
Eastern Air Lines Inc.,airport,34645,"1988-04	"
Eastern Air Lines Inc.,airport,34184,"1988-05	"
Eastern Air Lines Inc.,airport,32282,"1988-06	"
Eastern Air Lines Inc.,airport,32171,"1988-07	"
Eastern Air Lines Inc.,airport,32030,"1988-08	"
Eastern Air Lines Inc.,airport,27619,"1988-09	"
Eastern Air Lines Inc.,airport,29089,"1988-10	"
Eastern Air Lines Inc.,airport,28120,"1988-11	"
Eastern Air Lines Inc.,airport,29401,"1988-12	"
Eastern Air Lines Inc.,airport,29480,"1989-01	"
Eastern Air Lines Inc.,airport,25565,"1989-02	"
Eastern Air Lines Inc.,airport,20348,"1989-03	"
Eastern Air Lines Inc.,airport,34865,"1987-11	"
Eastern Air Lines Inc.,airport,2508,"1989-04	"
Eastern Air Lines Inc.,airport,2406,"1989-05	"
Eastern Air Lines Inc.,airport,1738,"1989-06	"
Eastern Air Lines Inc.,airport,5368,"1989-07	"
Eastern Air Lines Inc.,airport,9526,"1989-08	"
Eastern Air Lines Inc.,airport,14258,"1989-09	"
Eastern Air Lines Inc.,airport,18934,"1989-10	"
Eastern Air Lines Inc.,airport,19501,"1989-11	"
Eastern Air Lines Inc.,airport,20072,"1989-12	"
Eastern Air Lines Inc.,airport,21226,"1990-01	"
Eastern Air Lines Inc.,airport,18613,"1990-02	"
Eastern Air Lines Inc.,airport,21147,"1990-03	"
Eastern Air Lines Inc.,airport,20719,"1990-04	"
Eastern Air Lines Inc.,airport,21130,"1990-05	"
Eastern Air Lines Inc.,airport,20696,"1990-06	"
Eastern Air Lines Inc.,airport,21360,"1990-07	"
Eastern Air Lines Inc.,airport,37048,"1987-10	"
Eastern Air Lines Inc.,airport,21511,"1990-08	"
Eastern Air Lines Inc.,airport,20670,"1990-09	"
Eastern Air Lines Inc.,airport,22073,"1990-10	"
Eastern Air Lines Inc.,airport,21379,"1990-11	"
Eastern Air Lines Inc.,airport,21489,"1990-12	"
Atlantic Southeast Airlines,airport,22793,"2004-05	"
Atlantic Southeast Airlines,airport,24146,"2003-01	"
Atlantic Southeast Airlines,airport,21593,"2003-02	"
Atlantic Southeast Airlines,airport,23886,"2003-03	"
Atlantic Southeast Airlines,airport,23931,"2003-04	"
Atlantic Southeast Airlines,airport,23620,"2003-05	"
Atlantic Southeast Airlines,airport,22352,"2003-06	"
Atlantic Southeast Airlines,airport,22258,"2003-07	"
Atlantic Southeast Airlines,airport,21738,"2003-08	"
Atlantic Southeast Airlines,airport,21824,"2003-09	"
Atlantic Southeast Airlines,airport,23088,"2003-10	"
Atlantic Southeast Airlines,airport,22213,"2003-11	"
Atlantic Southeast Airlines,airport,23063,"2003-12	"
Atlantic Southeast Airlines,airport,22858,"2004-01	"
Atlantic Southeast Airlines,airport,20692,"2004-02	"
Atlantic Southeast Airlines,airport,22133,"2004-03	"
Atlantic Southeast Airlines,airport,22410,"2004-04	"
Atlantic Southeast Airlines,airport,22577,"2004-06	"
Atlantic Southeast Airlines,airport,23999,"2004-07	"
Atlantic Southeast Airlines,airport,24339,"2004-08	"
Atlantic Southeast Airlines,airport,23763,"2004-09	"
Atlantic Southeast Airlines,airport,24572,"2004-10	"
Atlantic Southeast Airlines,airport,24163,"2004-11	"
Atlantic Southeast Airlines,airport,24562,"2004-12	"
Atlantic Southeast Airlines,airport,24835,"2005-01	"
Atlantic Southeast Airlines,airport,22594,"2005-02	"
Atlantic Southeast Airlines,airport,26005,"2005-03	"
Atlantic Southeast Airlines,airport,25326,"2005-04	"
Atlantic Southeast Airlines,airport,26209,"2005-05	"
Atlantic Southeast Airlines,airport,26344,"2005-06	"
Atlantic Southeast Airlines,airport,26727,"2005-07	"
Atlantic Southeast Airlines,airport,27117,"2005-08	"
Atlantic Southeast Airlines,airport,25470,"2005-09	"
Atlantic Southeast Airlines,airport,26096,"2005-10	"
Atlantic Southeast Airlines,airport,24839,"2005-11	"
Atlantic Southeast Airlines,airport,23085,"2005-12	"
Atlantic Southeast Airlines,airport,22267,"2006-01	"
Atlantic Southeast Airlines,airport,21017,"2006-02	"
Atlantic Southeast Airlines,airport,23983,"2006-03	"
Atlantic Southeast Airlines,airport,22760,"2006-04	"
Atlantic Southeast Airlines,airport,23810,"2006-05	"
Atlantic Southeast Airlines,airport,22648,"2006-06	"
Atlantic Southeast Airlines,airport,24342,"2006-07	"
Atlantic Southeast Airlines,airport,24156,"2006-08	"
Atlantic Southeast Airlines,airport,21976,"2006-09	"
Atlantic Southeast Airlines,airport,23101,"2006-10	"
Atlantic Southeast Airlines,airport,21990,"2006-11	"
Atlantic Southeast Airlines,airport,21093,"2006-12	"
Atlantic Southeast Airlines,airport,22594,"2007-01	"
Atlantic Southeast Airlines,airport,21198,"2007-02	"
Atlantic Southeast Airlines,airport,24085,"2007-03	"
Atlantic Southeast Airlines,airport,23351,"2007-04	"
Atlantic Southeast Airlines,airport,23437,"2007-05	"
Atlantic Southeast Airlines,airport,25164,"2007-06	"
Atlantic Southeast Airlines,airport,25551,"2007-07	"
Atlantic Southeast Airlines,airport,26026,"2007-08	"
Atlantic Southeast Airlines,airport,22644,"2007-09	"
Atlantic Southeast Airlines,airport,25033,"2007-10	"
Atlantic Southeast Airlines,airport,23567,"2007-11	"
Atlantic Southeast Airlines,airport,23584,"2007-12	"
Atlantic Southeast Airlines,airport,23115,"2008-01	"
Atlantic Southeast Airlines,airport,22095,"2008-02	"
Atlantic Southeast Airlines,airport,24014,"2008-03	"
Atlantic Southeast Airlines,airport,23159,"2008-04	"
Atlantic Southeast Airlines,airport,23232,"2008-05	"
Atlantic Southeast Airlines,airport,24876,"2008-06	"
Atlantic Southeast Airlines,airport,26162,"2008-07	"
Atlantic Southeast Airlines,airport,25286,"2008-08	"
Atlantic Southeast Airlines,airport,20869,"2008-09	"
Atlantic Southeast Airlines,airport,21428,"2008-10	"
Atlantic Southeast Airlines,airport,22865,"2008-11	"
Atlantic Southeast Airlines,airport,23474,"2008-12	"
Frontier Airlines Inc.,airport,7126,"2008-02	"
Frontier Airlines Inc.,airport,6269,"2005-05	"
Frontier Airlines Inc.,airport,6406,"2005-06	"
Frontier Airlines Inc.,airport,7119,"2005-07	"
Frontier Airlines Inc.,airport,6937,"2005-08	"
Frontier Airlines Inc.,airport,6568,"2005-09	"
Frontier Airlines Inc.,airport,6750,"2005-10	"
Frontier Airlines Inc.,airport,6373,"2005-11	"
Frontier Airlines Inc.,airport,6833,"2005-12	"
Frontier Airlines Inc.,airport,6892,"2006-01	"
Frontier Airlines Inc.,airport,6261,"2006-02	"
Frontier Airlines Inc.,airport,7016,"2006-03	"
Frontier Airlines Inc.,airport,6882,"2006-04	"
Frontier Airlines Inc.,airport,7696,"2006-05	"
Frontier Airlines Inc.,airport,7664,"2006-06	"
Frontier Airlines Inc.,airport,8278,"2006-07	"
Frontier Airlines Inc.,airport,8387,"2006-08	"
Frontier Airlines Inc.,airport,7936,"2006-09	"
Frontier Airlines Inc.,airport,8074,"2006-10	"
Frontier Airlines Inc.,airport,7457,"2006-11	"
Frontier Airlines Inc.,airport,7638,"2006-12	"
Frontier Airlines Inc.,airport,7812,"2007-01	"
Frontier Airlines Inc.,airport,7203,"2007-02	"
Frontier Airlines Inc.,airport,8099,"2007-03	"
Frontier Airlines Inc.,airport,7883,"2007-04	"
Frontier Airlines Inc.,airport,8532,"2007-05	"
Frontier Airlines Inc.,airport,8364,"2007-06	"
Frontier Airlines Inc.,airport,9024,"2007-07	"
Frontier Airlines Inc.,airport,8790,"2007-08	"
Frontier Airlines Inc.,airport,7928,"2007-09	"
Frontier Airlines Inc.,airport,8279,"2007-10	"
Frontier Airlines Inc.,airport,7859,"2007-11	"
Frontier Airlines Inc.,airport,7987,"2007-12	"
Frontier Airlines Inc.,airport,7692,"2008-01	"
Frontier Airlines Inc.,airport,7953,"2008-03	"
Frontier Airlines Inc.,airport,7909,"2008-04	"
Frontier Airlines Inc.,airport,8581,"2008-05	"
Frontier Airlines Inc.,airport,8600,"2008-06	"
Frontier Airlines Inc.,airport,9328,"2008-07	"
Frontier Airlines Inc.,airport,9011,"2008-08	"
Frontier Airlines Inc.,airport,7521,"2008-09	"
Frontier Airlines Inc.,airport,7569,"2008-10	"
Frontier Airlines Inc.,airport,7106,"2008-11	"
Frontier Airlines Inc.,airport,7366,"2008-12	"
AirTran Airways Corporation,airport,11738,"2003-01	"
AirTran Airways Corporation,airport,10705,"2003-02	"
AirTran Airways Corporation,airport,12054,"2003-03	"
AirTran Airways Corporation,airport,11724,"2003-04	"
AirTran Airways Corporation,airport,11726,"2003-05	"
AirTran Airways Corporation,airport,12142,"2003-06	"
AirTran Airways Corporation,airport,12892,"2003-07	"
AirTran Airways Corporation,airport,12668,"2003-08	"
AirTran Airways Corporation,airport,11857,"2003-09	"
AirTran Airways Corporation,airport,12494,"2003-10	"
AirTran Airways Corporation,airport,12074,"2003-11	"
AirTran Airways Corporation,airport,12626,"2003-12	"
AirTran Airways Corporation,airport,12558,"2004-01	"
AirTran Airways Corporation,airport,12185,"2004-02	"
AirTran Airways Corporation,airport,13284,"2004-03	"
AirTran Airways Corporation,airport,12919,"2004-04	"
AirTran Airways Corporation,airport,13139,"2004-05	"
AirTran Airways Corporation,airport,13016,"2004-06	"
AirTran Airways Corporation,airport,14478,"2004-07	"
AirTran Airways Corporation,airport,14700,"2004-08	"
AirTran Airways Corporation,airport,13324,"2004-09	"
AirTran Airways Corporation,airport,14106,"2004-10	"
AirTran Airways Corporation,airport,13976,"2004-11	"
AirTran Airways Corporation,airport,14873,"2004-12	"
AirTran Airways Corporation,airport,14854,"2005-01	"
AirTran Airways Corporation,airport,13714,"2005-02	"
AirTran Airways Corporation,airport,15797,"2005-03	"
AirTran Airways Corporation,airport,15737,"2005-04	"
AirTran Airways Corporation,airport,16603,"2005-05	"
AirTran Airways Corporation,airport,16547,"2005-06	"
AirTran Airways Corporation,airport,17465,"2005-07	"
AirTran Airways Corporation,airport,17316,"2005-08	"
AirTran Airways Corporation,airport,15095,"2005-09	"
AirTran Airways Corporation,airport,16954,"2005-10	"
AirTran Airways Corporation,airport,17035,"2005-11	"
AirTran Airways Corporation,airport,18275,"2005-12	"
AirTran Airways Corporation,airport,18465,"2006-01	"
AirTran Airways Corporation,airport,17052,"2006-02	"
AirTran Airways Corporation,airport,19516,"2006-03	"
AirTran Airways Corporation,airport,19071,"2006-04	"
AirTran Airways Corporation,airport,19890,"2006-05	"
AirTran Airways Corporation,airport,20113,"2006-06	"
AirTran Airways Corporation,airport,21077,"2006-07	"
AirTran Airways Corporation,airport,20953,"2006-08	"
AirTran Airways Corporation,airport,19326,"2006-09	"
AirTran Airways Corporation,airport,20446,"2006-10	"
AirTran Airways Corporation,airport,20428,"2006-11	"
AirTran Airways Corporation,airport,21308,"2006-12	"
AirTran Airways Corporation,airport,20632,"2007-01	"
AirTran Airways Corporation,airport,19194,"2007-02	"
AirTran Airways Corporation,airport,22327,"2007-03	"
AirTran Airways Corporation,airport,21754,"2007-04	"
AirTran Airways Corporation,airport,22570,"2007-05	"
AirTran Airways Corporation,airport,22691,"2007-06	"
AirTran Airways Corporation,airport,23663,"2007-07	"
AirTran Airways Corporation,airport,23259,"2007-08	"
AirTran Airways Corporation,airport,21004,"2007-09	"
AirTran Airways Corporation,airport,21706,"2007-10	"
AirTran Airways Corporation,airport,21781,"2007-11	"
AirTran Airways Corporation,airport,22578,"2007-12	"
AirTran Airways Corporation,airport,20519,"2008-01	"
AirTran Airways Corporation,airport,20340,"2008-02	"
AirTran Airways Corporation,airport,23351,"2008-03	"
AirTran Airways Corporation,airport,22646,"2008-04	"
AirTran Airways Corporation,airport,23386,"2008-05	"
AirTran Airways Corporation,airport,23311,"2008-06	"
AirTran Airways Corporation,airport,24061,"2008-07	"
AirTran Airways Corporation,airport,23534,"2008-08	"
AirTran Airways Corporation,airport,19152,"2008-09	"
AirTran Airways Corporation,airport,20544,"2008-10	"
AirTran Airways Corporation,airport,20212,"2008-11	"
AirTran Airways Corporation,airport,20628,"2008-12	"
Hawaiian Airlines Inc.,airport,3840,"2003-11	"
Hawaiian Airlines Inc.,airport,3991,"2003-12	"
Hawaiian Airlines Inc.,airport,3879,"2004-01	"
Hawaiian Airlines Inc.,airport,3743,"2004-02	"
Hawaiian Airlines Inc.,airport,4052,"2004-03	"
Hawaiian Airlines Inc.,airport,3918,"2004-04	"
Hawaiian Airlines Inc.,airport,3976,"2004-05	"
Hawaiian Airlines Inc.,airport,4162,"2004-06	"
Hawaiian Airlines Inc.,airport,4445,"2004-07	"
Hawaiian Airlines Inc.,airport,4469,"2004-08	"
Hawaiian Airlines Inc.,airport,3810,"2004-09	"
